dataset,method,n_stacks,failure_count,absolute_peak_localization_error_mean,absolute_peak_localization_error_std,fwhm_mean,fwhm_std,curvature_at_peak_mean,curvature_at_peak_std,steep_slope_width_mean,steep_slope_width_std,steep_to_gradual_slope_ratio_mean,steep_to_gradual_slope_ratio_std,false_maxima_count_mean,false_maxima_count_std,noise_level_mean,noise_level_std,rrmse_under_additive_noise_mean,rrmse_under_additive_noise_std,range_around_global_maximum_mean,range_around_global_maximum_std,execution_time_per_slice_mean,execution_time_per_slice_std
PBS,single::nlm_denoising,77,0,4.857142857142857,3.1611040555036634,11.181818181818182,3.128118278924592,0.2479967792558312,0.3383360987537032,5.623376623376624,3.908163155213101,3.075806731494478,2.5382741798919475,0.5454545454545454,0.5931525842425577,0.09486543125887313,0.06479489314205195,0.10623704009380491,0.07060135111862846,1.4935064935064934,0.7318962495379414,1.1560599805520588,0.030808707516123628
PBS,single::ssr,77,0,3.7662337662337664,2.0315441244946992,10.61038961038961,4.058519479771443,0.34170625450684755,0.33580810349332063,4.753246753246753,2.151144933175917,1.4563122036836316,1.2778885434709042,1.7922077922077921,1.0235875581941836,0.15533211188126603,0.10369671075434225,0.18892458394928727,0.136503851219758,1.4155844155844155,0.6314413392801671,0.984822083710571,0.026710571232113834
PBS,single::tophat_bothat,77,0,4.376623376623376,2.156469945162371,12.0,3.8645911730822102,0.4007859587215002,0.34555656195844464,5.142857142857143,1.849635174377135,1.268535918073707,0.9756520657667546,1.5584415584415585,0.8752514517139867,0.17527708248768645,0.129837078126825,0.5328062925914954,0.2056940692151706,1.2597402597402598,0.544216281552129,1.2437316996089172,0.08180599980024846
PBS,single::unsharp_mask,77,0,3.3376623376623376,2.7189111151742185,11.467532467532468,3.6947994887318143,0.39251272961896866,0.43340791973908166,5.701298701298701,3.685933017497583,1.9588286788705236,2.0109297490040445,1.0,0.8217814036133182,0.19510166328879452,0.16808166141457054,0.2634613614149679,0.23460433895607993,1.7402597402597402,1.0494599403032168,0.8991111429645094,0.047437530271708994
TBF,conventional_clahe_unsharp,182,0,4.730769230769231,1.9241205959151009,10.626373626373626,4.308561248981788,0.8447307958408652,0.540162205522255,3.2857142857142856,1.577908716741037,2.3734224552883054,1.678085486673253,3.0,0.9198662110077999,0.36601988869034685,0.1960774807409653,0.02463108728117292,0.019970553313302986,1.0494505494505495,0.21680680941702038,0.7834123723940474,0.010387287231191278
TBF,identity,182,0,5.642857142857143,1.0265318606407294,7.241758241758242,5.196872811458448,0.6351931551930898,0.46628566937613664,3.9450549450549453,1.7812369906223204,2.9963190807755877,2.233986392460304,2.5274725274725274,0.9531977337231401,0.17072934160425005,0.09138331464133619,0.09612271585215666,0.06332567574697161,1.0714285714285714,0.2780567237116482,0.7009312763414421,0.01612807247575546
TBF,single::bilateral_filter,182,0,2.923076923076923,2.278570832350595,12.527472527472527,3.093206520573043,0.25258721138265694,0.313873994938877,5.769230769230769,3.0619139424062207,1.1951361620449656,1.7905772386812295,1.0934065934065933,0.862567366096949,0.08388024501203387,0.07406425954084861,0.3549878135347818,0.14678622368795116,1.7802197802197801,1.2430218213691793,0.740538698388155,0.04160894572918018
TBF,single::clahe_enhancement,182,0,5.686813186813187,1.2295544436648578,10.225274725274724,4.777329554445535,0.595791512757489,0.5027076519501867,3.60989010989011,1.5641979965910802,2.7118059113601776,2.3982957989656173,2.456043956043956,0.9173191699764743,0.20608904523478747,0.11764532261264314,0.046750935278099995,0.025617510308647482,1.10989010989011,0.3127527356210485,0.7336780869799623,0.029529939084655153
TBF,single::dog_filter,182,0,5.214285714285714,1.0809104250301111,7.087912087912088,4.891455550126657,0.8109266017403822,0.4679570123884184,3.8076923076923075,1.4454727177822888,2.653906597627333,1.9746217594176794,2.912087912087912,0.8003893509727534,0.2680970260385076,0.1589893469445737,0.012664459766776118,0.008241063337003942,1.120879120879121,0.3424271747446787,0.7357515596574346,0.01651849911611271
TBF,single::fft_highpass_filter,182,0,4.884615384615385,1.4460573968304815,8.81868131868132,4.836341640008673,0.792095632361637,0.46274801147481676,3.7967032967032965,1.6599318501468634,2.4879883518250767,2.112480083468185,2.912087912087912,0.8470809820044731,0.279370504827024,0.18286748611699083,0.03024265338068559,0.02346864046516956,1.0824175824175823,0.3458048126936168,1.0050087377281296,0.035249005118007055
